SEGID,BMP,EMP,PLANAREA,AADT2019,SUBAREAID,DISTANCE,CO_FIPS,F_AREA,CCSGROUP19,FACMANADJ,FAC_APR,FAC_AUG,FAC_DEC,FAC_FAL,FAC_FEB,FAC_FRI,FAC_JAN,FAC_JUL,FAC_JUN,FAC_MAR,FAC_MAX,FAC_MAXMO,FAC_MAY,FAC_MON,FAC_NOV,FAC_OCT,FAC_SAT,FAC_SEP,FAC_SPR,FAC_SUM,FAC_SUN,FAC_THU,FAC_TUE,FAC_WDAVG,FAC_WEAVG,FAC_WED,FAC_WEMAX,FAC_WIN
1240_000.0,0.0,0.234,Cache,3138.0,2,0.247701225067,5,Cache,COT,0,1.0146,1.0396,0.9616,1.0243,0.9471,1.1418,0.9024,1.01,1.0352,0.9888,1.0434,9,1.0278,1.0506,0.9936,1.0358,0.9245,1.0434,1.0104,1.0283,0.6061,1.1071,1.0813,1.0924,0.7653,1.0887,0.9245,0.937
1240_000.2,0.234,0.594,Cache,3138.0,2,0.362344906082,5,Cache,COT,0,1.0146,1.0396,0.9616,1.0243,0.9471,1.1418,0.9024,1.01,1.0352,0.9888,1.0434,9,1.0278,1.0506,0.9936,1.0358,0.9245,1.0434,1.0104,1.0283,0.6061,1.1071,1.0813,1.0924,0.7653,1.0887,0.9245,0.937
1240_000.6,0.594,0.933,Cache,3138.0,2,0.338216303899,5,Cache,COT,0,1.0146,1.0396,0.9616,1.0243,0.9471,1.1418,0.9024,1.01,1.0352,0.9888,1.0434,9,1.0278,1.0506,0.9936,1.0358,0.9245,1.0434,1.0104,1.0283,0.6061,1.1071,1.0813,1.0924,0.7653,1.0887,0.9245,0.937
1240_000.9,0.933,2.414,Cache,3138.0,2,1.48822859844,5,Cache,COT,0,1.0146,1.0396,0.9616,1.0243,0.9471,1.1418,0.9024,1.01,1.0352,0.9888,1.0434,9,1.0278,1.0506,0.9936,1.0358,0.9245,1.0434,1.0104,1.0283,0.6061,1.1071,1.0813,1.0924,0.7653,1.0887,0.9245,0.937
1242_000.0,0.0,0.495,Cache,9670.0,2,0.494125839337,5,Cache,COT,0,1.0146,1.0396,0.9616,1.0243,0.9471,1.1418,0.9024,1.01,1.0352,0.9888,1.0434,9,1.0278,1.0506,0.9936,1.0358,0.9245,1.0434,1.0104,1.0283,0.6061,1.1071,1.0813,1.0924,0.7653,1.0887,0.9245,0.937
1242_000.5,0.495,1.082,Cache,2847.0,2,0.590969419142,5,Cache,COT,0,1.0146,1.0396,0.9616,1.0243,0.9471,1.1418,0.9024,1.01,1.0352,0.9888,1.0434,9,1.0278,1.0506,0.9936,1.0358,0.9245,1.0434,1.0104,1.0283,0.6061,1.1071,1.0813,1.0924,0.7653,1.0887,0.9245,0.937
1242_001.1,1.082,1.504,Cache,2847.0,2,0.42535573104,5,Cache,COS,0,1.0119,1.0724,0.9399,1.0324,0.8982,1.1558,0.86,1.0366,1.0636,0.9669,1.0724,8,1.0534,1.0517,0.9896,1.0468,0.8742,1.0607,1.0107,1.0575,0.6429,1.1132,1.0744,1.0918,0.7585,1.0878,0.8742,0.8994
1242_001.5,1.504,1.58,Cache,2847.0,2,0.0784657543887,5,Cache,COS,0,1.0119,1.0724,0.9399,1.0324,0.8982,1.1558,0.86,1.0366,1.0636,0.9669,1.0724,8,1.0534,1.0517,0.9896,1.0468,0.8742,1.0607,1.0107,1.0575,0.6429,1.1132,1.0744,1.0918,0.7585,1.0878,0.8742,0.8994
1242_001.6,1.58,1.969,Cache,2847.0,2,0.393200193392,5,Cache,COS,0,1.0119,1.0724,0.9399,1.0324,0.8982,1.1558,0.86,1.0366,1.0636,0.9669,1.0724,8,1.0534,1.0517,0.9896,1.0468,0.8742,1.0607,1.0107,1.0575,0.6429,1.1132,1.0744,1.0918,0.7585,1.0878,0.8742,0.8994
1242_002.0,1.969,2.305,Cache,2847.0,2,0.336307862529,5,Cache,COS,0,1.0119,1.0724,0.9399,1.0324,0.8982,1.1558,0.86,1.0366,1.0636,0.9669,1.0724,8,1.0534,1.0517,0.9896,1.0468,0.8742,1.0607,1.0107,1.0575,0.6429,1.1132,1.0744,1.0918,0.7585,1.0878,0.8742,0.8994
1242_002.3,2.305,2.711,Cache,2847.0,2,0.410286310079,5,Cache,COS,0,1.0119,1.0724,0.9399,1.0324,0.8982,1.1558,0.86,1.0366,1.0636,0.9669,1.0724,8,1.0534,1.0517,0.9896,1.0468,0.8742,1.0607,1.0107,1.0575,0.6429,1.1132,1.0744,1.0918,0.7585,1.0878,0.8742,0.8994
1244_000.0,0.0,0.017,Cache,4504.0,2,0.0253520207824,5,Cache,COT,0,1.0146,1.0396,0.9616,1.0243,0.9471,1.1418,0.9024,1.01,1.0352,0.9888,1.0434,9,1.0278,1.0506,0.9936,1.0358,0.9245,1.0434,1.0104,1.0283,0.6061,1.1071,1.0813,1.0924,0.7653,1.0887,0.9245,0.937
1244_000.02,0.017,0.379,Cache,4504.0,2,0.363870160729,5,Cache,COT,0,1.0146,1.0396,0.9616,1.0243,0.9471,1.1418,0.9024,1.01,1.0352,0.9888,1.0434,9,1.0278,1.0506,0.9936,1.0358,0.9245,1.0434,1.0104,1.0283,0.6061,1.1071,1.0813,1.0924,0.7653,1.0887,0.9245,0.937
1244_000.4,0.379,0.49,Cache,3725.0,2,0.736803392314,5,Cache,COT,0,1.0146,1.0396,0.9616,1.0243,0.9471,1.1418,0.9024,1.01,1.0352,0.9888,1.0434,9,1.0278,1.0506,0.9936,1.0358,0.9245,1.0434,1.0104,1.0283,0.6061,1.1071,1.0813,1.0924,0.7653,1.0887,0.9245,0.937
1244_001.1,1.108,1.627,Cache,4494.0,2,0.520273707053,5,Cache,COT,0,1.0146,1.0396,0.9616,1.0243,0.9471,1.1418,0.9024,1.01,1.0352,0.9888,1.0434,9,1.0278,1.0506,0.9936,1.0358,0.9245,1.0434,1.0104,1.0283,0.6061,1.1071,1.0813,1.0924,0.7653,1.0887,0.9245,0.937
1244_001.6,1.627,2.115,Cache,8862.0,2,0.495779235312,5,Cache,COS,0,1.0119,1.0724,0.9399,1.0324,0.8982,1.1558,0.86,1.0366,1.0636,0.9669,1.0724,8,1.0534,1.0517,0.9896,1.0468,0.8742,1.0607,1.0107,1.0575,0.6429,1.1132,1.0744,1.0918,0.7585,1.0878,0.8742,0.8994
1248_000.0,0.0,0.4,Cache,1344.0,2,0.391558647034,5,Cache,COU,0,1.0142,1.0223,0.9907,1.0095,0.9705,1.145,0.9346,0.996,1.0222,0.9965,1.0245,5,1.0245,1.0545,0.9944,1.0103,0.8873,1.0238,1.0117,1.0135,0.6293,1.1063,1.0851,1.0946,0.7583,1.0925,0.8873,0.9653
1250_000.0,0.0,2.937,UDOT,344.0,2,2.94671585978,5,Cache,COP,0,1.0366,1.0897,0.8822,1.0316,0.8504,1.1505,0.8159,1.0796,1.1047,0.9396,1.1065,5,1.1065,0.9506,0.9511,1.0684,1.0649,1.0752,1.0276,1.0914,0.8819,1.012,0.9628,0.984,0.9734,0.9773,1.0649,0.8495
1250_002.9,2.937,3.966,UDOT,344.0,2,1.0293123234,5,Cache,COP,0,1.0366,1.0897,0.8822,1.0316,0.8504,1.1505,0.8159,1.0796,1.1047,0.9396,1.1065,5,1.1065,0.9506,0.9511,1.0684,1.0649,1.0752,1.0276,1.0914,0.8819,1.012,0.9628,0.984,0.9734,0.9773,1.0649,0.8495
1250_004.0,3.966,4.736,Cache,1008.0,2,0.775035430117,5,Cache,COP,0,1.0366,1.0897,0.8822,1.0316,0.8504,1.1505,0.8159,1.0796,1.1047,0.9396,1.1065,5,1.1065,0.9506,0.9511,1.0684,1.0649,1.0752,1.0276,1.0914,0.8819,1.012,0.9628,0.984,0.9734,0.9773,1.0649,0.8495
1250_004.7,4.736,5.422,Cache,2777.0,2,0.738674667514,5,Cache,COQ,0,0.9758,1.1437,0.8849,1.003,0.836,1.1782,0.791,1.2056,1.1719,0.9315,1.2056,7,1.0505,0.9151,0.9133,1.0385,1.1071,1.0572,0.9859,1.1737,0.9218,1.0013,0.9236,0.9593,1.0144,0.9529,1.1071,0.8373
1250_005.4,5.422,7.55,Cache,3966.0,2,2.08940185969,5,Cache,COQ,0,0.9758,1.1437,0.8849,1.003,0.836,1.1782,0.791,1.2056,1.1719,0.9315,1.2056,7,1.0505,0.9151,0.9133,1.0385,1.1071,1.0572,0.9859,1.1737,0.9218,1.0013,0.9236,0.9593,1.0144,0.9529,1.1071,0.8373
1251_000.0,0.0,0.17,Cache,1510.0,2,0.175267269897,5,Cache,COU,0,1.0142,1.0223,0.9907,1.0095,0.9705,1.145,0.9346,0.996,1.0222,0.9965,1.0245,5,1.0245,1.0545,0.9944,1.0103,0.8873,1.0238,1.0117,1.0135,0.6293,1.1063,1.0851,1.0946,0.7583,1.0925,0.8873,0.9653
1251_000.2,0.17,0.793,Cache,1510.0,2,0.625514031483,5,Cache,COU,0,1.0142,1.0223,0.9907,1.0095,0.9705,1.145,0.9346,0.996,1.0222,0.9965,1.0245,5,1.0245,1.0545,0.9944,1.0103,0.8873,1.0238,1.0117,1.0135,0.6293,1.1063,1.0851,1.0946,0.7583,1.0925,0.8873,0.9653
1251_000.8,0.793,1.056,Cache,1510.0,2,0.267526527322,5,Cache,COT,0,1.0146,1.0396,0.9616,1.0243,0.9471,1.1418,0.9024,1.01,1.0352,0.9888,1.0434,9,1.0278,1.0506,0.9936,1.0358,0.9245,1.0434,1.0104,1.0283,0.6061,1.1071,1.0813,1.0924,0.7653,1.0887,0.9245,0.937
1251_001.1,1.056,1.509,Cache,1028.0,2,0.453495344605,5,Cache,COS,0,1.0119,1.0724,0.9399,1.0324,0.8982,1.1558,0.86,1.0366,1.0636,0.9669,1.0724,8,1.0534,1.0517,0.9896,1.0468,0.8742,1.0607,1.0107,1.0575,0.6429,1.1132,1.0744,1.0918,0.7585,1.0878,0.8742,0.8994
1251_001.5,1.509,1.584,Cache,1028.0,2,0.0744380450824,5,Cache,COS,0,1.0119,1.0724,0.9399,1.0324,0.8982,1.1558,0.86,1.0366,1.0636,0.9669,1.0724,8,1.0534,1.0517,0.9896,1.0468,0.8742,1.0607,1.0107,1.0575,0.6429,1.1132,1.0744,1.0918,0.7585,1.0878,0.8742,0.8994
1254_000.0,0.0,0.968,Cache,1454.0,2,0.971356052872,5,Cache,COP,0,1.0366,1.0897,0.8822,1.0316,0.8504,1.1505,0.8159,1.0796,1.1047,0.9396,1.1065,5,1.1065,0.9506,0.9511,1.0684,1.0649,1.0752,1.0276,1.0914,0.8819,1.012,0.9628,0.984,0.9734,0.9773,1.0649,0.8495
1254_001.0,0.968,2.887,Cache,1454.0,2,1.91633125383,5,Cache,COP,0,1.0366,1.0897,0.8822,1.0316,0.8504,1.1505,0.8159,1.0796,1.1047,0.9396,1.1065,5,1.1065,0.9506,0.9511,1.0684,1.0649,1.0752,1.0276,1.0914,0.8819,1.012,0.9628,0.984,0.9734,0.9773,1.0649,0.8495
1254_002.9,2.887,3.523,UDOT,1454.0,2,0.63574374348,5,Cache,COP,0,1.0366,1.0897,0.8822,1.0316,0.8504,1.1505,0.8159,1.0796,1.1047,0.9396,1.1065,5,1.1065,0.9506,0.9511,1.0684,1.0649,1.0752,1.0276,1.0914,0.8819,1.012,0.9628,0.984,0.9734,0.9773,1.0649,0.8495
1254_003.5,3.523,9.855,UDOT,541.0,2,6.34535683619,5,Cache,COP,0,1.0366,1.0897,0.8822,1.0316,0.8504,1.1505,0.8159,1.0796,1.1047,0.9396,1.1065,5,1.1065,0.9506,0.9511,1.0684,1.0649,1.0752,1.0276,1.0914,0.8819,1.012,0.9628,0.984,0.9734,0.9773,1.0649,0.8495
1255_000.0,0.0,0.293,Cache,116.0,2,0.293796197826,5,Cache,COU,0,1.0142,1.0223,0.9907,1.0095,0.9705,1.145,0.9346,0.996,1.0222,0.9965,1.0245,5,1.0245,1.0545,0.9944,1.0103,0.8873,1.0238,1.0117,1.0135,0.6293,1.1063,1.0851,1.0946,0.7583,1.0925,0.8873,0.9653
1255_000.3,0.293,0.801,Cache,116.0,2,0.507827070064,5,Cache,COU,0,1.0142,1.0223,0.9907,1.0095,0.9705,1.145,0.9346,0.996,1.0222,0.9965,1.0245,5,1.0245,1.0545,0.9944,1.0103,0.8873,1.0238,1.0117,1.0135,0.6293,1.1063,1.0851,1.0946,0.7583,1.0925,0.8873,0.9653
1255_000.8,0.801,1.064,Cache,116.0,2,0.263858243746,5,Cache,COT,0,1.0146,1.0396,0.9616,1.0243,0.9471,1.1418,0.9024,1.01,1.0352,0.9888,1.0434,9,1.0278,1.0506,0.9936,1.0358,0.9245,1.0434,1.0104,1.0283,0.6061,1.1071,1.0813,1.0924,0.7653,1.0887,0.9245,0.937
1255_001.1,1.064,1.524,Cache,116.0,2,0.459851976548,5,Cache,COS,0,1.0119,1.0724,0.9399,1.0324,0.8982,1.1558,0.86,1.0366,1.0636,0.9669,1.0724,8,1.0534,1.0517,0.9896,1.0468,0.8742,1.0607,1.0107,1.0575,0.6429,1.1132,1.0744,1.0918,0.7585,1.0878,0.8742,0.8994
1256_000.0,0.0,2.791,Cache,289.0,2,2.79683849196,5,Cache,COP,0,1.0366,1.0897,0.8822,1.0316,0.8504,1.1505,0.8159,1.0796,1.1047,0.9396,1.1065,5,1.1065,0.9506,0.9511,1.0684,1.0649,1.0752,1.0276,1.0914,0.8819,1.012,0.9628,0.984,0.9734,0.9773,1.0649,0.8495
1256_002.8,2.791,2.991,Cache,289.0,2,0.211938305906,5,Cache,COP,0,1.0366,1.0897,0.8822,1.0316,0.8504,1.1505,0.8159,1.0796,1.1047,0.9396,1.1065,5,1.1065,0.9506,0.9511,1.0684,1.0649,1.0752,1.0276,1.0914,0.8819,1.012,0.9628,0.984,0.9734,0.9773,1.0649,0.8495
1258_000.0,0.0,1.05,UDOT,0.0,2,1.03142733586,5,Cache,COP,0,1.0366,1.0897,0.8822,1.0316,0.8504,1.1505,0.8159,1.0796,1.1047,0.9396,1.1065,5,1.1065,0.9506,0.9511,1.0684,1.0649,1.0752,1.0276,1.0914,0.8819,1.012,0.9628,0.984,0.9734,0.9773,1.0649,0.8495
1259_000.0,0.0,0.337,Cache,678.0,2,0.339926216757,5,Cache,COT,0,1.0146,1.0396,0.9616,1.0243,0.9471,1.1418,0.9024,1.01,1.0352,0.9888,1.0434,9,1.0278,1.0506,0.9936,1.0358,0.9245,1.0434,1.0104,1.0283,0.6061,1.1071,1.0813,1.0924,0.7653,1.0887,0.9245,0.937
1260_000.0,0.0,0.548,UDOT,0.0,2,0.55483580921,5,Cache,COP,0,1.0366,1.0897,0.8822,1.0316,0.8504,1.1505,0.8159,1.0796,1.1047,0.9396,1.1065,5,1.1065,0.9506,0.9511,1.0684,1.0649,1.0752,1.0276,1.0914,0.8819,1.012,0.9628,0.984,0.9734,0.9773,1.0649,0.8495
1260_000.5,0.548,2.13,UDOT,0.0,2,1.60397743579,5,Cache,COP,0,1.0366,1.0897,0.8822,1.0316,0.8504,1.1505,0.8159,1.0796,1.1047,0.9396,1.1065,5,1.1065,0.9506,0.9511,1.0684,1.0649,1.0752,1.0276,1.0914,0.8819,1.012,0.9628,0.984,0.9734,0.9773,1.0649,0.8495
1262_000.0,0.0,4.91,UDOT,0.0,2,4.88511667473,5,Cache,COP,0,1.0366,1.0897,0.8822,1.0316,0.8504,1.1505,0.8159,1.0796,1.1047,0.9396,1.1065,5,1.1065,0.9506,0.9511,1.0684,1.0649,1.0752,1.0276,1.0914,0.8819,1.012,0.9628,0.984,0.9734,0.9773,1.0649,0.8495
1264_000.0,0.0,0.504,Cache,1018.0,2,0.507852974077,5,Cache,COU,0,1.0142,1.0223,0.9907,1.0095,0.9705,1.145,0.9346,0.996,1.0222,0.9965,1.0245,5,1.0245,1.0545,0.9944,1.0103,0.8873,1.0238,1.0117,1.0135,0.6293,1.1063,1.0851,1.0946,0.7583,1.0925,0.8873,0.9653
1264_000.5,0.504,0.753,Cache,1018.0,2,0.248008913103,5,Cache,COU,0,1.0142,1.0223,0.9907,1.0095,0.9705,1.145,0.9346,0.996,1.0222,0.9965,1.0245,5,1.0245,1.0545,0.9944,1.0103,0.8873,1.0238,1.0117,1.0135,0.6293,1.1063,1.0851,1.0946,0.7583,1.0925,0.8873,0.9653
1264_000.8,0.753,1.037,Cache,5349.0,2,0.286110968227,5,Cache,COU,0,1.0142,1.0223,0.9907,1.0095,0.9705,1.145,0.9346,0.996,1.0222,0.9965,1.0245,5,1.0245,1.0545,0.9944,1.0103,0.8873,1.0238,1.0117,1.0135,0.6293,1.1063,1.0851,1.0946,0.7583,1.0925,0.8873,0.9653
1264_001.0,1.037,1.542,Cache,5349.0,2,0.508023781814,5,Cache,COU,0,1.0142,1.0223,0.9907,1.0095,0.9705,1.145,0.9346,0.996,1.0222,0.9965,1.0245,5,1.0245,1.0545,0.9944,1.0103,0.8873,1.0238,1.0117,1.0135,0.6293,1.1063,1.0851,1.0946,0.7583,1.0925,0.8873,0.9653
1264_001.5,1.542,1.808,Cache,5349.0,2,0.266735371259,5,Cache,COT,0,1.0146,1.0396,0.9616,1.0243,0.9471,1.1418,0.9024,1.01,1.0352,0.9888,1.0434,9,1.0278,1.0506,0.9936,1.0358,0.9245,1.0434,1.0104,1.0283,0.6061,1.1071,1.0813,1.0924,0.7653,1.0887,0.9245,0.937
1264_001.8,1.808,2.325,Cache,1018.0,2,0.519488523637,5,Cache,COS,0,1.0119,1.0724,0.9399,1.0324,0.8982,1.1558,0.86,1.0366,1.0636,0.9669,1.0724,8,1.0534,1.0517,0.9896,1.0468,0.8742,1.0607,1.0107,1.0575,0.6429,1.1132,1.0744,1.0918,0.7585,1.0878,0.8742,0.8994
1264_002.3,2.325,2.827,Cache,1018.0,2,0.503257963248,5,Cache,COT,0,1.0146,1.0396,0.9616,1.0243,0.9471,1.1418,0.9024,1.01,1.0352,0.9888,1.0434,9,1.0278,1.0506,0.9936,1.0358,0.9245,1.0434,1.0104,1.0283,0.6061,1.1071,1.0813,1.0924,0.7653,1.0887,0.9245,0.937
1265_000.0,0.0,0.499,Cache,3765.0,2,0.500891434147,5,Cache,COT,0,1.0146,1.0396,0.9616,1.0243,0.9471,1.1418,0.9024,1.01,1.0352,0.9888,1.0434,9,1.0278,1.0506,0.9936,1.0358,0.9245,1.0434,1.0104,1.0283,0.6061,1.1071,1.0813,1.0924,0.7653,1.0887,0.9245,0.937
1266_000.0,0.0,0.169,Cache,3833.0,2,0.169658588313,5,Cache,COS,0,1.0119,1.0724,0.9399,1.0324,0.8982,1.1558,0.86,1.0366,1.0636,0.9669,1.0724,8,1.0534,1.0517,0.9896,1.0468,0.8742,1.0607,1.0107,1.0575,0.6429,1.1132,1.0744,1.0918,0.7585,1.0878,0.8742,0.8994
1266_000.2,0.169,0.451,Cache,3833.0,2,0.283412091409,5,Cache,COT,0,1.0146,1.0396,0.9616,1.0243,0.9471,1.1418,0.9024,1.01,1.0352,0.9888,1.0434,9,1.0278,1.0506,0.9936,1.0358,0.9245,1.0434,1.0104,1.0283,0.6061,1.1071,1.0813,1.0924,0.7653,1.0887,0.9245,0.937
1266_000.5,0.451,1.059,Cache,3254.0,2,0.609500002477,5,Cache,COS,0,1.0119,1.0724,0.9399,1.0324,0.8982,1.1558,0.86,1.0366,1.0636,0.9669,1.0724,8,1.0534,1.0517,0.9896,1.0468,0.8742,1.0607,1.0107,1.0575,0.6429,1.1132,1.0744,1.0918,0.7585,1.0878,0.8742,0.8994
1266_001.1,1.059,2.17,Cache,3254.0,2,1.11495538689,5,Cache,COS,0,1.0119,1.0724,0.9399,1.0324,0.8982,1.1558,0.86,1.0366,1.0636,0.9669,1.0724,8,1.0534,1.0517,0.9896,1.0468,0.8742,1.0607,1.0107,1.0575,0.6429,1.1132,1.0744,1.0918,0.7585,1.0878,0.8742,0.8994
1266_002.2,2.17,2.989,Cache,6223.0,2,0.819464872277,5,Cache,COT,0,1.0146,1.0396,0.9616,1.0243,0.9471,1.1418,0.9024,1.01,1.0352,0.9888,1.0434,9,1.0278,1.0506,0.9936,1.0358,0.9245,1.0434,1.0104,1.0283,0.6061,1.1071,1.0813,1.0924,0.7653,1.0887,0.9245,0.937
1266_003.0,2.989,3.324,Cache,6223.0,2,0.344352389231,5,Cache,COT,0,1.0146,1.0396,0.9616,1.0243,0.9471,1.1418,0.9024,1.01,1.0352,0.9888,1.0434,9,1.0278,1.0506,0.9936,1.0358,0.9245,1.0434,1.0104,1.0283,0.6061,1.1071,1.0813,1.0924,0.7653,1.0887,0.9245,0.937
1267_000.0,0.0,0.381,Cache,8682.0,2,0.389428222862,5,Cache,COU,0,1.0142,1.0223,0.9907,1.0095,0.9705,1.145,0.9346,0.996,1.0222,0.9965,1.0245,5,1.0245,1.0545,0.9944,1.0103,0.8873,1.0238,1.0117,1.0135,0.6293,1.1063,1.0851,1.0946,0.7583,1.0925,0.8873,0.9653
1267_000.4,0.381,0.876,Cache,6311.0,2,0.49621935331,5,Cache,COU,0,1.0142,1.0223,0.9907,1.0095,0.9705,1.145,0.9346,0.996,1.0222,0.9965,1.0245,5,1.0245,1.0545,0.9944,1.0103,0.8873,1.0238,1.0117,1.0135,0.6293,1.1063,1.0851,1.0946,0.7583,1.0925,0.8873,0.9653
1267_000.9,0.876,1.133,Cache,6861.0,2,0.257205927133,5,Cache,COS,0,1.0119,1.0724,0.9399,1.0324,0.8982,1.1558,0.86,1.0366,1.0636,0.9669,1.0724,8,1.0534,1.0517,0.9896,1.0468,0.8742,1.0607,1.0107,1.0575,0.6429,1.1132,1.0744,1.0918,0.7585,1.0878,0.8742,0.8994
1267_001.1,1.133,1.393,Cache,6293.0,2,0.259327484833,5,Cache,COS,0,1.0119,1.0724,0.9399,1.0324,0.8982,1.1558,0.86,1.0366,1.0636,0.9669,1.0724,8,1.0534,1.0517,0.9896,1.0468,0.8742,1.0607,1.0107,1.0575,0.6429,1.1132,1.0744,1.0918,0.7585,1.0878,0.8742,0.8994
1267_001.4,1.393,1.89,Cache,5880.0,2,0.498301840515,5,Cache,COT,0,1.0146,1.0396,0.9616,1.0243,0.9471,1.1418,0.9024,1.01,1.0352,0.9888,1.0434,9,1.0278,1.0506,0.9936,1.0358,0.9245,1.0434,1.0104,1.0283,0.6061,1.1071,1.0813,1.0924,0.7653,1.0887,0.9245,0.937
1267_001.9,1.89,2.284,Cache,5880.0,2,0.393630555021,5,Cache,COS,0,1.0119,1.0724,0.9399,1.0324,0.8982,1.1558,0.86,1.0366,1.0636,0.9669,1.0724,8,1.0534,1.0517,0.9896,1.0468,0.8742,1.0607,1.0107,1.0575,0.6429,1.1132,1.0744,1.0918,0.7585,1.0878,0.8742,0.8994
1267_002.3,2.284,2.936,Cache,3624.0,2,0.652344414293,5,Cache,COS,0,1.0119,1.0724,0.9399,1.0324,0.8982,1.1558,0.86,1.0366,1.0636,0.9669,1.0724,8,1.0534,1.0517,0.9896,1.0468,0.8742,1.0607,1.0107,1.0575,0.6429,1.1132,1.0744,1.0918,0.7585,1.0878,0.8742,0.8994
1267_002.9,2.936,3.472,Cache,3624.0,2,0.535755390334,5,Cache,COS,0,1.0119,1.0724,0.9399,1.0324,0.8982,1.1558,0.86,1.0366,1.0636,0.9669,1.0724,8,1.0534,1.0517,0.9896,1.0468,0.8742,1.0607,1.0107,1.0575,0.6429,1.1132,1.0744,1.0918,0.7585,1.0878,0.8742,0.8994
1267_003.5,3.472,4.081,Cache,3538.0,2,0.614480144119,5,Cache,COS,0,1.0119,1.0724,0.9399,1.0324,0.8982,1.1558,0.86,1.0366,1.0636,0.9669,1.0724,8,1.0534,1.0517,0.9896,1.0468,0.8742,1.0607,1.0107,1.0575,0.6429,1.1132,1.0744,1.0918,0.7585,1.0878,0.8742,0.8994
1267_004.1,4.081,4.347,Cache,5462.0,2,0.266823849814,5,Cache,COT,0,1.0146,1.0396,0.9616,1.0243,0.9471,1.1418,0.9024,1.01,1.0352,0.9888,1.0434,9,1.0278,1.0506,0.9936,1.0358,0.9245,1.0434,1.0104,1.0283,0.6061,1.1071,1.0813,1.0924,0.7653,1.0887,0.9245,0.937
1267_004.3,4.347,4.6,Cache,6304.0,2,0.256689688848,5,Cache,COT,0,1.0146,1.0396,0.9616,1.0243,0.9471,1.1418,0.9024,1.01,1.0352,0.9888,1.0434,9,1.0278,1.0506,0.9936,1.0358,0.9245,1.0434,1.0104,1.0283,0.6061,1.1071,1.0813,1.0924,0.7653,1.0887,0.9245,0.937
1267_004.6,4.6,4.805,Cache,6304.0,2,0.208567248794,5,Cache,COS,0,1.0119,1.0724,0.9399,1.0324,0.8982,1.1558,0.86,1.0366,1.0636,0.9669,1.0724,8,1.0534,1.0517,0.9896,1.0468,0.8742,1.0607,1.0107,1.0575,0.6429,1.1132,1.0744,1.0918,0.7585,1.0878,0.8742,0.8994
1268_000.0,0.0,0.5,Cache,3595.0,2,0.506052424493,5,Cache,COT,0,1.0146,1.0396,0.9616,1.0243,0.9471,1.1418,0.9024,1.01,1.0352,0.9888,1.0434,9,1.0278,1.0506,0.9936,1.0358,0.9245,1.0434,1.0104,1.0283,0.6061,1.1071,1.0813,1.0924,0.7653,1.0887,0.9245,0.937
1268_000.5,0.5,2.005,Cache,3595.0,2,1.50847773613,5,Cache,COS,0,1.0119,1.0724,0.9399,1.0324,0.8982,1.1558,0.86,1.0366,1.0636,0.9669,1.0724,8,1.0534,1.0517,0.9896,1.0468,0.8742,1.0607,1.0107,1.0575,0.6429,1.1132,1.0744,1.0918,0.7585,1.0878,0.8742,0.8994
1268_002.0,2.005,2.508,Cache,605.0,2,0.503506829062,5,Cache,COS,0,1.0119,1.0724,0.9399,1.0324,0.8982,1.1558,0.86,1.0366,1.0636,0.9669,1.0724,8,1.0534,1.0517,0.9896,1.0468,0.8742,1.0607,1.0107,1.0575,0.6429,1.1132,1.0744,1.0918,0.7585,1.0878,0.8742,0.8994
1268_002.5,2.508,3.004,Cache,1573.0,2,0.503139370783,5,Cache,COS,0,1.0119,1.0724,0.9399,1.0324,0.8982,1.1558,0.86,1.0366,1.0636,0.9669,1.0724,8,1.0534,1.0517,0.9896,1.0468,0.8742,1.0607,1.0107,1.0575,0.6429,1.1132,1.0744,1.0918,0.7585,1.0878,0.8742,0.8994
1268_003.0,3.004,3.25,Cache,1573.0,2,0.249133231095,5,Cache,COS,0,1.0119,1.0724,0.9399,1.0324,0.8982,1.1558,0.86,1.0366,1.0636,0.9669,1.0724,8,1.0534,1.0517,0.9896,1.0468,0.8742,1.0607,1.0107,1.0575,0.6429,1.1132,1.0744,1.0918,0.7585,1.0878,0.8742,0.8994
1270_000.0,0.0,1.404,Cache,2687.0,2,1.40515353888,5,Cache,COT,0,1.0146,1.0396,0.9616,1.0243,0.9471,1.1418,0.9024,1.01,1.0352,0.9888,1.0434,9,1.0278,1.0506,0.9936,1.0358,0.9245,1.0434,1.0104,1.0283,0.6061,1.1071,1.0813,1.0924,0.7653,1.0887,0.9245,0.937
1270_001.4,1.404,2.05,Cache,1535.0,2,0.647302288246,5,Cache,COT,0,1.0146,1.0396,0.9616,1.0243,0.9471,1.1418,0.9024,1.01,1.0352,0.9888,1.0434,9,1.0278,1.0506,0.9936,1.0358,0.9245,1.0434,1.0104,1.0283,0.6061,1.1071,1.0813,1.0924,0.7653,1.0887,0.9245,0.937
1271_000.0,0.0,0.5,Cache,2102.0,2,0.505371522176,5,Cache,COS,0,1.0119,1.0724,0.9399,1.0324,0.8982,1.1558,0.86,1.0366,1.0636,0.9669,1.0724,8,1.0534,1.0517,0.9896,1.0468,0.8742,1.0607,1.0107,1.0575,0.6429,1.1132,1.0744,1.0918,0.7585,1.0878,0.8742,0.8994
